order_id,user_id,store_id,total_price,status,created_at,updated_at,delivery_type,shipping_address
331,37,6,419819,completed,2024-07-14 22:20:18,2024-07-14 22:20:18,takeaway,
332,37,12,425489,completed,2024-06-22 12:02:53,2024-06-22 12:02:53,dine-in,
333,37,5,62518,completed,2025-05-06 06:31:52,2025-05-06 06:31:52,delivery,
334,37,5,458973,completed,2025-06-06 14:44:16,2025-06-06 14:44:16,takeaway,
335,37,5,175990,completed,2025-09-10 00:42:48,2025-09-10 00:42:48,dine-in,
336,38,8,288321,completed,2024-11-29 12:13:50,2024-11-29 12:13:50,takeaway,
337,38,12,31714,completed,2025-06-22 23:40:14,2025-06-22 23:40:14,delivery,
338,38,4,318570,completed,2024-11-12 12:51:00,2024-11-12 12:51:00,takeaway,
339,38,14,53052,completed,2025-07-12 05:52:10,2025-07-12 05:52:10,dine-in,
340,38,14,254448,completed,2024-08-20 19:02:07,2024-08-20 19:02:07,dine-in,
341,38,5,166830,completed,2024-04-23 13:57:08,2024-04-23 13:57:08,delivery,
342,38,5,199634,completed,2025-02-27 03:51:10,2025-02-27 03:51:10,delivery,
343,38,12,294041,completed,2024-08-28 23:37:57,2024-08-28 23:37:57,delivery,
344,38,2,309347,completed,2024-12-07 11:38:58,2024-12-07 11:38:58,delivery,
345,38,12,478702,completed,2024-05-17 23:34:19,2024-05-17 23:34:19,takeaway,
346,38,3,314411,cancelled,2025-01-11 05:38:23,2025-01-11 05:38:23,dine-in,
347,39,4,363413,completed,2025-01-19 19:53:24,2025-01-19 19:53:24,dine-in,
348,39,15,407962,completed,2025-09-14 00:43:55,2025-09-14 00:43:55,delivery,
349,39,3,569005,completed,2024-12-24 22:21:47,2024-12-24 22:21:47,dine-in,
350,39,11,193509,pending,2024-01-09 22:04:24,2024-01-09 22:04:24,dine-in,
351,39,1,323059,completed,2024-03-08 12:03:11,2024-03-08 12:03:11,dine-in,
352,39,8,102168,completed,2024-10-23 10:41:30,2024-10-23 10:41:30,dine-in,
353,39,15,403905,completed,2024-01-29 03:02:41,2024-01-29 03:02:41,delivery,
354,40,8,352945,completed,2024-08-24 22:54:14,2024-08-24 22:54:14,takeaway,
355,40,11,29962,completed,2024-11-15 08:39:22,2024-11-15 08:39:22,dine-in,
356,40,5,202658,completed,2024-05-15 21:32:15,2024-05-15 21:32:15,takeaway,
357,40,1,263320,completed,2025-03-07 13:55:58,2025-03-07 13:55:58,dine-in,
358,40,11,308448,pending,2024-08-23 15:10:19,2024-08-23 15:10:19,dine-in,
359,40,8,83956,completed,2024-11-10 09:34:41,2024-11-10 09:34:41,dine-in,
360,40,6,577906,completed,2025-04-28 06:26:33,2025-04-28 06:26:33,takeaway,
361,40,9,257628,completed,2024-04-02 12:13:42,2024-04-02 12:13:42,dine-in,
362,40,8,160575,completed,2025-01-27 17:21:41,2025-01-27 17:21:41,takeaway,
363,40,9,465537,completed,2024-12-13 11:40:55,2024-12-13 11:40:55,takeaway,
364,41,11,330247,completed,2024-01-18 19:01:24,2024-01-18 19:01:24,dine-in,
365,41,10,120828,completed,2024-05-22 15:45:32,2024-05-22 15:45:32,takeaway,
366,41,4,529834,pending,2025-07-29 19:37:49,2025-07-29 19:37:49,delivery,
367,41,11,131267,pending,2025-07-27 08:27:10,2025-07-27 08:27:10,dine-in,
368,41,2,324123,completed,2025-04-08 15:52:49,2025-04-08 15:52:49,takeaway,
369,41,6,281595,completed,2024-08-24 17:07:08,2024-08-24 17:07:08,dine-in,
370,41,12,177677,completed,2024-11-28 14:52:05,2024-11-28 14:52:05,takeaway,
371,41,10,203943,completed,2025-02-17 13:34:44,2025-02-17 13:34:44,delivery,
372,41,2,304387,completed,2025-06-02 02:03:40,2025-06-02 02:03:40,takeaway,
373,41,1,259270,completed,2024-02-04 13:36:26,2024-02-04 13:36:26,takeaway,
374,41,3,166865,completed,2025-04-19 12:36:43,2025-04-19 12:36:43,delivery,
375,41,3,318569,completed,2025-10-26 23:13:01,2025-10-26 23:13:01,takeaway,
376,41,3,66582,completed,2024-03-12 22:39:21,2024-03-12 22:39:21,dine-in,
377,42,1,194867,completed,2025-10-24 08:54:44,2025-10-24 08:54:44,takeaway,
378,42,15,399467,completed,2024-12-13 02:31:37,2024-12-13 02:31:37,takeaway,
379,42,2,177234,completed,2025-08-18 16:51:35,2025-08-18 16:51:35,dine-in,
380,42,2,535287,completed,2024-07-25 02:52:01,2024-07-25 02:52:01,delivery,
381,42,1,143751,completed,2024-04-13 00:44:19,2024-04-13 00:44:19,delivery,
382,42,11,275710,cancelled,2025-09-06 01:20:09,2025-09-06 01:20:09,dine-in,
383,42,3,34255,completed,2025-07-18 18:47:36,2025-07-18 18:47:36,takeaway,
384,42,9,138495,pending,2025-07-05 12:39:05,2025-07-05 12:39:05,delivery,
385,42,14,311060,completed,2024-08-27 18:32:11,2024-08-27 18:32:11,delivery,
386,42,8,252504,pending,2024-01-17 14:05:33,2024-01-17 14:05:33,delivery,
387,42,11,169101,pending,2024-09-07 10:25:33,2024-09-07 10:25:33,dine-in,
388,42,12,133593,completed,2024-12-13 02:44:37,2024-12-13 02:44:37,dine-in,
389,43,8,487624,pending,2024-12-12 10:24:41,2024-12-12 10:24:41,dine-in,
390,43,5,359077,completed,2024-05-04 21:42:20,2024-05-04 21:42:20,takeaway,
391,43,6,316155,completed,2024-08-16 23:13:20,2024-08-16 23:13:20,takeaway,
392,43,9,415906,completed,2025-08-19 17:38:04,2025-08-19 17:38:04,dine-in,
393,43,3,80736,pending,2025-11-26 07:59:47,2025-11-26 07:59:47,delivery,
394,43,4,195174,completed,2025-01-10 07:03:36,2025-01-10 07:03:36,delivery,
395,43,12,463903,completed,2024-09-30 22:05:07,2024-09-30 22:05:07,delivery,
396,43,2,382974,completed,2024-04-07 18:01:10,2024-04-07 18:01:10,takeaway,
397,43,3,143260,pending,2025-11-12 09:40:05,2025-11-12 09:40:05,dine-in,
398,43,7,131262,completed,2025-04-30 09:26:00,2025-04-30 09:26:00,takeaway,
399,43,4,406883,completed,2025-05-04 05:23:16,2025-05-04 05:23:16,dine-in,
400,44,8,183173,completed,2024-02-14 16:58:39,2024-02-14 16:58:39,dine-in,
401,44,14,340088,pending,2025-01-29 00:00:34,2025-01-29 00:00:34,dine-in,
402,44,15,122986,completed,2024-03-21 11:16:35,2024-03-21 11:16:35,dine-in,
403,44,12,138888,completed,2024-07-17 11:44:21,2024-07-17 11:44:21,delivery,
404,44,15,121157,completed,2025-07-13 22:44:37,2025-07-13 22:44:37,takeaway,
405,44,12,129639,completed,2025-04-06 15:55:32,2025-04-06 15:55:32,takeaway,
406,44,13,94641,cancelled,2024-07-17 21:40:07,2024-07-17 21:40:07,delivery,
407,44,11,417898,completed,2025-08-11 03:03:11,2025-08-11 03:03:11,takeaway,
408,44,2,199715,completed,2025-05-30 12:37:21,2025-05-30 12:37:21,dine-in,
409,44,11,240851,completed,2024-07-18 02:00:32,2024-07-18 02:00:32,dine-in,
410,44,9,183905,completed,2025-07-22 05:55:02,2025-07-22 05:55:02,dine-in,
411,44,7,129615,completed,2024-11-23 15:23:05,2024-11-23 15:23:05,dine-in,
412,45,10,135239,completed,2024-11-06 00:06:37,2024-11-06 00:06:37,takeaway,
413,45,2,462091,completed,2024-07-13 12:51:07,2024-07-13 12:51:07,takeaway,
414,45,2,101772,completed,2025-11-18 11:52:58,2025-11-18 11:52:58,dine-in,
415,45,6,170299,completed,2024-10-29 01:43:51,2024-10-29 01:43:51,delivery,
416,45,7,225333,pending,2024-02-29 16:24:06,2024-02-29 16:24:06,delivery,
417,45,12,280968,completed,2024-01-11 12:54:49,2024-01-11 12:54:49,takeaway,
418,45,14,149910,completed,2025-05-18 11:37:13,2025-05-18 11:37:13,dine-in,
419,45,8,485195,completed,2025-01-29 00:33:18,2025-01-29 00:33:18,delivery,
420,45,9,377043,completed,2024-04-01 21:56:15,2024-04-01 21:56:15,dine-in,
421,45,10,144293,completed,2024-07-01 09:45:58,2024-07-01 09:45:58,dine-in,
422,45,8,564408,pending,2025-07-10 22:00:35,2025-07-10 22:00:35,delivery,
423,46,8,157380,cancelled,2025-04-02 06:07:34,2025-04-02 06:07:34,dine-in,
424,46,6,406413,completed,2024-11-01 14:41:18,2024-11-01 14:41:18,takeaway,
425,46,3,324563,completed,2024-09-04 08:09:00,2024-09-04 08:09:00,takeaway,
426,46,9,240824,completed,2024-11-11 11:40:44,2024-11-11 11:40:44,dine-in,
427,46,9,126594,completed,2024-04-01 00:51:59,2024-04-01 00:51:59,takeaway,
428,46,9,402038,completed,2024-09-29 13:38:42,2024-09-29 13:38:42,takeaway,
429,46,11,166866,completed,2025-08-05 02:27:31,2025-08-05 02:27:31,dine-in,
430,46,2,88846,completed,2025-07-17 13:34:30,2025-07-17 13:34:30,takeaway,
431,46,1,374338,cancelled,2025-07-01 21:05:30,2025-07-01 21:05:30,takeaway,
432,46,12,298614,completed,2024-07-23 03:42:32,2024-07-23 03:42:32,delivery,
433,46,14,99123,pending,2024-10-31 01:24:04,2024-10-31 01:24:04,takeaway,
434,46,4,206783,completed,2024-02-22 13:23:12,2024-02-22 13:23:12,delivery,
435,47,2,54780,completed,2025-01-04 10:48:13,2025-01-04 10:48:13,takeaway,
436,47,6,184839,completed,2025-01-18 19:43:53,2025-01-18 19:43:53,takeaway,
437,47,2,212700,pending,2024-04-06 05:00:28,2024-04-06 05:00:28,takeaway,
438,47,2,190278,completed,2025-01-18 12:04:45,2025-01-18 12:04:45,delivery,
439,47,4,395468,cancelled,2024-07-03 08:14:38,2024-07-03 08:14:38,takeaway,
440,47,9,320219,completed,2024-11-21 10:40:08,2024-11-21 10:40:08,takeaway,
441,47,3,76152,completed,2025-08-25 14:33:44,2025-08-25 14:33:44,dine-in,
442,47,14,371398,completed,2024-11-20 01:02:01,2024-11-20 01:02:01,dine-in,
443,47,1,402573,completed,2025-01-09 13:42:52,2025-01-09 13:42:52,delivery,
444,48,3,49928,pending,2025-09-16 22:15:44,2025-09-16 22:15:44,takeaway,
445,48,15,310394,completed,2025-06-12 13:19:38,2025-06-12 13:19:38,delivery,
446,48,5,273095,completed,2025-04-14 13:59:07,2025-04-14 13:59:07,takeaway,
447,48,5,56874,pending,2024-01-29 23:41:49,2024-01-29 23:41:49,dine-in,
448,48,10,265672,completed,2024-05-25 08:24:32,2024-05-25 08:24:32,dine-in,
449,49,12,218421,completed,2025-05-31 03:09:44,2025-05-31 03:09:44,takeaway,
450,49,4,230179,completed,2025-09-20 09:55:58,2025-09-20 09:55:58,delivery,
451,49,2,255400,completed,2025-05-14 23:56:03,2025-05-14 23:56:03,takeaway,
452,49,3,472101,completed,2024-03-07 15:33:47,2024-03-07 15:33:47,delivery,
453,49,13,254442,completed,2024-12-31 05:13:49,2024-12-31 05:13:49,dine-in,
454,49,15,231019,pending,2024-09-02 07:45:46,2024-09-02 07:45:46,dine-in,
455,49,11,70324,completed,2024-08-25 09:48:30,2024-08-25 09:48:30,dine-in,
456,50,15,233831,pending,2025-05-06 06:10:21,2025-05-06 06:10:21,delivery,
457,50,1,362055,completed,2025-09-07 15:08:34,2025-09-07 15:08:34,delivery,
458,50,2,34211,pending,2024-04-25 09:28:19,2024-04-25 09:28:19,delivery,
459,50,15,178930,completed,2025-11-16 05:12:12,2025-11-16 05:12:12,dine-in,
460,50,13,339571,completed,2024-08-18 01:16:32,2024-08-18 01:16:32,takeaway,
461,50,14,301565,completed,2025-04-03 21:39:08,2025-04-03 21:39:08,takeaway,
462,51,5,57176,completed,2024-07-24 01:59:45,2024-07-24 01:59:45,takeaway,
463,51,10,412980,completed,2024-08-29 06:38:10,2024-08-29 06:38:10,delivery,
464,51,15,248694,pending,2024-10-31 18:50:13,2024-10-31 18:50:13,takeaway,
465,51,8,258544,completed,2024-01-06 16:10:21,2024-01-06 16:10:21,delivery,
466,51,15,404445,completed,2024-01-02 04:16:52,2024-01-02 04:16:52,dine-in,
467,51,6,113448,completed,2025-03-05 05:09:18,2025-03-05 05:09:18,delivery,
468,51,5,201834,completed,2025-06-01 22:03:47,2025-06-01 22:03:47,takeaway,
469,51,7,494482,completed,2024-07-10 14:15:59,2024-07-10 14:15:59,delivery,
470,51,12,470964,pending,2024-11-15 14:41:01,2024-11-15 14:41:01,delivery,
471,52,12,110238,completed,2025-01-25 02:02:22,2025-01-25 02:02:22,dine-in,
472,52,4,494499,completed,2025-01-20 05:14:38,2025-01-20 05:14:38,delivery,
473,52,4,234302,pending,2025-11-28 19:05:54,2025-11-28 19:05:54,dine-in,
474,52,14,372755,completed,2025-03-08 06:24:49,2025-03-08 06:24:49,dine-in,
475,52,12,276303,completed,2025-02-28 05:43:12,2025-02-28 05:43:12,takeaway,
476,52,3,245018,completed,2025-11-11 14:28:09,2025-11-11 14:28:09,takeaway,
477,52,5,211742,pending,2025-01-01 19:35:02,2025-01-01 19:35:02,dine-in,
478,52,13,346588,completed,2024-02-06 15:31:33,2024-02-06 15:31:33,takeaway,
479,52,13,26495,completed,2025-02-05 09:28:57,2025-02-05 09:28:57,delivery,
480,52,9,247664,completed,2024-08-30 03:21:28,2024-08-30 03:21:28,dine-in,
481,52,8,222629,completed,2024-06-02 14:59:33,2024-06-02 14:59:33,delivery,
482,52,4,146920,completed,2025-07-13 16:13:54,2025-07-13 16:13:54,delivery,
483,52,8,413102,completed,2024-04-02 11:21:45,2024-04-02 11:21:45,dine-in,
484,52,7,57831,completed,2025-08-24 03:12:00,2025-08-24 03:12:00,takeaway,
485,52,11,137981,cancelled,2024-04-19 01:54:29,2024-04-19 01:54:29,takeaway,
486,53,15,134832,completed,2025-08-15 22:42:06,2025-08-15 22:42:06,dine-in,
487,53,15,308127,completed,2024-01-09 01:15:36,2024-01-09 01:15:36,takeaway,
488,53,7,273824,pending,2025-10-20 07:35:32,2025-10-20 07:35:32,delivery,
489,53,11,214052,pending,2025-01-26 04:50:32,2025-01-26 04:50:32,takeaway,
490,53,2,242551,completed,2024-12-16 12:09:02,2024-12-16 12:09:02,takeaway,
491,53,2,109353,completed,2025-10-23 09:49:17,2025-10-23 09:49:17,delivery,
492,53,9,541945,completed,2024-05-25 08:08:09,2024-05-25 08:08:09,delivery,
493,53,2,210849,completed,2025-10-06 09:05:46,2025-10-06 09:05:46,takeaway,
494,53,4,356131,cancelled,2024-07-10 05:41:19,2024-07-10 05:41:19,takeaway,
495,54,2,309093,completed,2025-07-11 08:52:44,2025-07-11 08:52:44,delivery,
496,54,8,625054,completed,2024-09-17 10:48:23,2024-09-17 10:48:23,takeaway,
497,54,8,383013,completed,2025-07-28 15:53:54,2025-07-28 15:53:54,takeaway,
498,54,2,143319,pending,2025-03-08 22:40:24,2025-03-08 22:40:24,delivery,
499,54,12,225742,completed,2024-07-22 20:28:02,2024-07-22 20:28:02,delivery,
500,54,1,279983,completed,2024-10-11 10:57:20,2024-10-11 10:57:20,dine-in,
501,54,6,412203,completed,2024-10-11 01:43:47,2024-10-11 01:43:47,takeaway,
502,54,3,62856,completed,2024-06-04 05:29:34,2024-06-04 05:29:34,takeaway,
503,54,10,234933,pending,2025-11-26 11:59:09,2025-11-26 11:59:09,takeaway,
504,54,11,157387,completed,2025-10-05 09:54:24,2025-10-05 09:54:24,takeaway,
505,54,6,200828,pending,2024-11-08 19:57:04,2024-11-08 19:57:04,delivery,
506,54,14,388061,completed,2024-03-15 18:22:45,2024-03-15 18:22:45,dine-in,
507,54,14,186995,completed,2024-04-02 18:47:24,2024-04-02 18:47:24,delivery,
508,54,10,208919,completed,2024-02-29 06:36:14,2024-02-29 06:36:14,dine-in,
509,54,14,199179,completed,2024-04-08 18:28:35,2024-04-08 18:28:35,takeaway,
510,55,5,214144,completed,2024-07-27 00:48:38,2024-07-27 00:48:38,delivery,
511,55,4,528622,completed,2025-11-18 21:02:39,2025-11-18 21:02:39,dine-in,
512,55,6,158536,pending,2024-10-02 07:48:37,2024-10-02 07:48:37,dine-in,
513,55,6,245990,completed,2024-03-21 01:30:13,2024-03-21 01:30:13,dine-in,
514,55,13,247669,completed,2025-05-06 19:15:02,2025-05-06 19:15:02,dine-in,
515,55,15,498669,pending,2024-05-05 22:28:20,2024-05-05 22:28:20,delivery,
516,55,2,367540,completed,2024-03-14 10:19:58,2024-03-14 10:19:58,dine-in,
517,55,13,208968,completed,2024-01-13 07:15:30,2024-01-13 07:15:30,dine-in,
518,55,8,111333,completed,2024-02-16 11:13:03,2024-02-16 11:13:03,takeaway,
519,55,9,229650,completed,2024-11-29 11:59:51,2024-11-29 11:59:51,delivery,
520,55,10,408236,completed,2025-01-16 22:59:30,2025-01-16 22:59:30,dine-in,
521,55,15,326641,completed,2024-10-09 02:07:14,2024-10-09 02:07:14,takeaway,
522,55,1,352754,pending,2024-08-26 07:53:49,2024-08-26 07:53:49,dine-in,
523,55,11,104664,completed,2025-11-22 22:28:49,2025-11-22 22:28:49,delivery,
524,55,4,241624,completed,2025-11-11 07:48:40,2025-11-11 07:48:40,dine-in,
525,56,13,330684,pending,2025-09-23 15:39:57,2025-09-23 15:39:57,takeaway,
526,56,8,111705,cancelled,2025-01-01 16:47:54,2025-01-01 16:47:54,takeaway,
527,56,14,131907,completed,2025-03-14 12:18:02,2025-03-14 12:18:02,delivery,
528,56,12,124381,completed,2024-02-23 11:54:53,2024-02-23 11:54:53,delivery,
529,56,7,184215,pending,2024-04-12 06:44:48,2024-04-12 06:44:48,dine-in,
530,56,14,234876,completed,2025-07-13 06:08:25,2025-07-13 06:08:25,delivery,
531,57,9,174159,completed,2025-03-29 16:25:56,2025-03-29 16:25:56,takeaway,
532,57,13,53350,completed,2024-08-08 22:26:49,2024-08-08 22:26:49,delivery,
533,57,3,218429,completed,2025-10-10 07:27:04,2025-10-10 07:27:04,delivery,
534,57,12,254701,completed,2025-03-11 11:33:57,2025-03-11 11:33:57,takeaway,
535,57,10,186104,completed,2024-11-13 04:48:25,2024-11-13 04:48:25,dine-in,
536,57,2,387503,completed,2024-06-12 11:08:48,2024-06-12 11:08:48,dine-in,
537,57,5,302595,completed,2024-03-21 14:56:58,2024-03-21 14:56:58,delivery,
538,57,3,131949,completed,2024-01-23 11:26:46,2024-01-23 11:26:46,takeaway,
539,57,7,169210,completed,2024-07-07 13:52:25,2024-07-07 13:52:25,takeaway,
540,57,13,64982,completed,2025-10-14 21:50:14,2025-10-14 21:50:14,dine-in,
541,57,5,168027,completed,2024-12-15 12:04:06,2024-12-15 12:04:06,delivery,
542,57,2,181572,completed,2025-04-03 09:37:44,2025-04-03 09:37:44,delivery,
543,57,1,92079,completed,2024-10-02 07:36:43,2024-10-02 07:36:43,delivery,
544,57,6,272067,completed,2024-11-03 05:54:16,2024-11-03 05:54:16,takeaway,
545,57,13,88590,completed,2025-09-17 11:26:06,2025-09-17 11:26:06,dine-in,
546,58,2,590762,completed,2025-09-16 08:02:18,2025-09-16 08:02:18,takeaway,
547,58,11,165507,completed,2025-10-27 13:05:29,2025-10-27 13:05:29,delivery,
548,58,3,373223,completed,2024-06-12 02:03:02,2024-06-12 02:03:02,dine-in,
549,58,6,397999,completed,2024-01-25 05:24:30,2024-01-25 05:24:30,delivery,
550,58,3,93957,completed,2025-10-23 02:21:42,2025-10-23 02:21:42,takeaway,
551,58,4,129348,cancelled,2025-03-23 09:24:20,2025-03-23 09:24:20,delivery,
552,58,5,175540,completed,2025-06-17 20:05:59,2025-06-17 20:05:59,delivery,
553,58,14,149497,completed,2024-08-22 18:37:21,2024-08-22 18:37:21,delivery,
554,58,14,93447,completed,2025-07-30 08:35:08,2025-07-30 08:35:08,dine-in,
555,58,4,615444,completed,2024-08-01 06:35:12,2024-08-01 06:35:12,takeaway,
556,58,5,304494,completed,2024-01-12 22:37:23,2024-01-12 22:37:23,takeaway,
557,58,1,392997,completed,2025-04-21 05:33:33,2025-04-21 05:33:33,dine-in,
558,59,6,479018,completed,2024-12-23 19:37:32,2024-12-23 19:37:32,dine-in,
559,59,2,329369,completed,2025-05-25 19:44:22,2025-05-25 19:44:22,delivery,
560,59,15,93612,completed,2024-12-05 14:19:58,2024-12-05 14:19:58,takeaway,
561,59,4,319958,completed,2024-03-17 06:58:25,2024-03-17 06:58:25,delivery,
562,59,9,381673,completed,2024-04-22 11:09:39,2024-04-22 11:09:39,delivery,
563,59,10,119256,completed,2025-05-19 11:29:55,2025-05-19 11:29:55,takeaway,
564,59,2,194811,completed,2024-09-21 15:33:58,2024-09-21 15:33:58,delivery,
565,59,6,174123,completed,2024-04-28 12:37:51,2024-04-28 12:37:51,delivery,
566,59,15,513698,pending,2024-06-12 11:09:56,2024-06-12 11:09:56,delivery,
567,60,4,538377,completed,2024-08-17 10:20:33,2024-08-17 10:20:33,dine-in,
568,60,2,331133,completed,2025-08-03 02:50:46,2025-08-03 02:50:46,dine-in,
569,60,6,318383,completed,2024-12-11 06:22:11,2024-12-11 06:22:11,delivery,
570,60,3,95563,completed,2025-07-01 01:35:38,2025-07-01 01:35:38,delivery,
571,60,12,371094,cancelled,2025-10-14 21:44:29,2025-10-14 21:44:29,dine-in,
572,60,15,157699,completed,2025-04-18 09:38:18,2025-04-18 09:38:18,delivery,
573,60,9,380982,completed,2024-10-30 17:46:19,2024-10-30 17:46:19,takeaway,
574,60,7,53046,completed,2024-05-16 03:05:30,2024-05-16 03:05:30,dine-in,
575,60,8,71282,completed,2025-07-14 23:45:52,2025-07-14 23:45:52,delivery,
576,60,15,461581,completed,2024-08-05 03:52:04,2024-08-05 03:52:04,takeaway,
577,60,15,141309,completed,2025-11-01 09:27:27,2025-11-01 09:27:27,delivery,
578,60,6,492940,pending,2024-04-19 10:22:51,2024-04-19 10:22:51,delivery,
579,61,1,340823,completed,2025-03-29 00:05:11,2025-03-29 00:05:11,takeaway,
580,61,15,52468,completed,2025-06-01 19:25:10,2025-06-01 19:25:10,takeaway,
581,61,15,454602,completed,2025-11-11 00:25:01,2025-11-11 00:25:01,delivery,
582,61,9,294792,completed,2024-09-27 01:52:46,2024-09-27 01:52:46,delivery,
583,61,4,186157,completed,2024-09-18 10:25:13,2024-09-18 10:25:13,dine-in,
584,61,9,110760,pending,2024-08-27 19:00:18,2024-08-27 19:00:18,takeaway,
585,61,11,50324,completed,2025-01-12 10:48:05,2025-01-12 10:48:05,delivery,
586,61,13,250541,completed,2025-05-20 18:00:55,2025-05-20 18:00:55,takeaway,
587,62,2,139424,pending,2024-10-13 09:52:10,2024-10-13 09:52:10,dine-in,
588,62,14,223589,completed,2025-06-29 09:32:34,2025-06-29 09:32:34,takeaway,
589,62,1,327234,completed,2025-10-16 14:29:25,2025-10-16 14:29:25,delivery,
590,62,6,289452,completed,2024-01-30 16:37:51,2024-01-30 16:37:51,dine-in,
591,62,13,351048,pending,2024-07-01 20:56:37,2024-07-01 20:56:37,dine-in,
592,62,1,365633,completed,2024-12-17 16:23:46,2024-12-17 16:23:46,takeaway,
593,62,1,170742,completed,2024-02-18 07:56:41,2024-02-18 07:56:41,dine-in,
594,62,6,290698,completed,2025-02-22 12:30:59,2025-02-22 12:30:59,takeaway,
595,62,8,55179,pending,2025-04-18 21:38:00,2025-04-18 21:38:00,delivery,
596,62,7,260278,completed,2025-01-30 16:59:42,2025-01-30 16:59:42,dine-in,
597,62,10,267854,completed,2024-08-25 15:57:24,2024-08-25 15:57:24,delivery,
598,62,12,356472,completed,2024-08-13 22:54:44,2024-08-13 22:54:44,dine-in,
599,62,14,353867,completed,2024-10-15 03:28:35,2024-10-15 03:28:35,dine-in,
600,62,7,371255,pending,2025-06-17 15:14:24,2025-06-17 15:14:24,takeaway,
601,62,1,511916,completed,2024-06-29 07:12:59,2024-06-29 07:12:59,takeaway,
602,63,10,353141,completed,2025-09-01 20:13:19,2025-09-01 20:13:19,delivery,
603,63,12,220377,completed,2025-07-29 02:57:04,2025-07-29 02:57:04,takeaway,
604,63,4,453904,completed,2025-01-13 12:42:44,2025-01-13 12:42:44,delivery,
605,63,11,91606,completed,2025-01-10 09:00:52,2025-01-10 09:00:52,takeaway,
606,63,15,270407,completed,2024-11-24 12:49:47,2024-11-24 12:49:47,takeaway,
607,63,2,376307,completed,2025-02-03 01:46:39,2025-02-03 01:46:39,dine-in,
608,63,7,202548,completed,2025-04-23 23:00:28,2025-04-23 23:00:28,takeaway,
609,63,11,363406,completed,2024-10-27 20:36:42,2024-10-27 20:36:42,delivery,
610,63,4,439961,pending,2024-10-18 10:00:03,2024-10-18 10:00:03,dine-in,
611,64,13,163541,completed,2025-05-11 01:31:37,2025-05-11 01:31:37,delivery,
612,64,8,137283,completed,2025-04-04 16:55:47,2025-04-04 16:55:47,takeaway,
613,64,2,93174,completed,2025-11-21 02:27:17,2025-11-21 02:27:17,dine-in,
614,64,7,471450,completed,2024-03-07 19:09:54,2024-03-07 19:09:54,dine-in,
615,64,1,38602,completed,2024-05-18 05:13:30,2024-05-18 05:13:30,delivery,
616,64,14,160369,completed,2024-08-20 23:09:36,2024-08-20 23:09:36,dine-in,
617,64,13,369022,completed,2024-12-30 22:43:19,2024-12-30 22:43:19,dine-in,
618,64,1,230750,completed,2024-11-27 08:13:59,2024-11-27 08:13:59,dine-in,
619,64,3,330351,completed,2024-09-19 14:22:34,2024-09-19 14:22:34,delivery,
620,64,15,602584,completed,2025-06-21 23:42:52,2025-06-21 23:42:52,delivery,
621,64,10,77854,cancelled,2025-09-09 22:17:37,2025-09-09 22:17:37,takeaway,
622,64,7,153824,completed,2025-11-17 03:57:40,2025-11-17 03:57:40,dine-in,
623,64,9,322503,completed,2024-03-21 04:41:44,2024-03-21 04:41:44,takeaway,
624,65,1,360746,completed,2025-03-17 13:47:14,2025-03-17 13:47:14,takeaway,
625,65,8,231169,completed,2025-10-08 23:34:11,2025-10-08 23:34:11,delivery,
626,65,2,614223,completed,2024-12-17 20:20:09,2024-12-17 20:20:09,delivery,
627,65,6,222413,completed,2024-07-14 04:29:04,2024-07-14 04:29:04,takeaway,
628,65,10,103296,completed,2025-01-11 09:19:37,2025-01-11 09:19:37,dine-in,
629,65,15,195279,completed,2024-09-23 04:31:18,2024-09-23 04:31:18,dine-in,
630,65,11,36022,completed,2025-05-06 09:41:50,2025-05-06 09:41:50,dine-in,
631,65,7,64372,completed,2024-11-16 22:39:02,2024-11-16 22:39:02,takeaway,
632,65,7,69490,completed,2025-09-11 09:08:45,2025-09-11 09:08:45,delivery,
633,65,8,59884,pending,2024-08-17 22:36:56,2024-08-17 22:36:56,delivery,
634,65,11,176495,completed,2025-02-13 00:51:15,2025-02-13 00:51:15,dine-in,
635,66,8,50964,completed,2024-08-08 18:12:07,2024-08-08 18:12:07,takeaway,
636,66,13,58648,completed,2025-02-06 01:58:52,2025-02-06 01:58:52,takeaway,
637,66,3,275031,completed,2024-04-30 01:56:54,2024-04-30 01:56:54,takeaway,
638,66,3,334378,completed,2025-05-14 12:11:52,2025-05-14 12:11:52,delivery,
639,66,13,412434,pending,2025-04-20 14:41:45,2025-04-20 14:41:45,dine-in,
640,66,1,385158,completed,2024-09-11 17:09:27,2024-09-11 17:09:27,takeaway,
641,66,12,244565,completed,2024-07-06 20:04:51,2024-07-06 20:04:51,dine-in,
642,66,7,431825,completed,2024-08-17 05:06:59,2024-08-17 05:06:59,dine-in,
643,66,10,99801,completed,2024-02-10 23:06:10,2024-02-10 23:06:10,takeaway,
644,67,9,352271,cancelled,2024-01-17 03:08:26,2024-01-17 03:08:26,delivery,
645,67,3,407866,completed,2024-05-29 04:16:02,2024-05-29 04:16:02,takeaway,
646,67,15,298069,pending,2024-01-24 00:40:46,2024-01-24 00:40:46,takeaway,
647,67,12,381240,completed,2024-01-14 11:52:37,2024-01-14 11:52:37,takeaway,
648,67,14,209081,completed,2024-02-13 10:00:31,2024-02-13 10:00:31,takeaway,
649,67,6,369670,completed,2025-07-11 11:35:10,2025-07-11 11:35:10,takeaway,
